"name","description","distinguishedname","managedby","whenCreated"
"WS-3176","Vy Dang - ThinkPad P52","CN=WS-3176,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Vy Dang,OU=Users,OU=Irvine,DC=wma-arch,DC=com","2/19/2019 10:41:18 AM"
"WS-3174","Sang Jin Lee - P1","CN=WS-3174,OU=Laptops,OU=New Jersey,DC=wma-arch,DC=com","CN=Sang Jin Lee,OU=Users,OU=New Jersey,DC=wma-arch,DC=com","2/19/2019 11:13:48 AM"
"WS-2739","Alexandra Neujahr - x1 E","CN=WS-2739,OU=Laptops,OU=Denver,DC=wma-arch,DC=com","CN=Alexandra Neujahr,OU=Users,OU=Denver,DC=wma-arch,DC=com","2/26/2019 9:54:43 AM"
"WS-3166","P1","CN=WS-3166,OU=Laptops,OU=Mexico,DC=wma-arch,DC=com",,"2/26/2019 11:09:26 AM"
"WS-3177","Steve Russo - ThinkPad P1","CN=WS-3177,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Steve Russo,OU=Users,OU=Irvine,DC=wma-arch,DC=com","2/26/2019 12:04:03 PM"
"WS-3178","Benny Tanusaputra - ThinkPad P52","CN=WS-3178,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Benny Tanusaputra,OU=Users,OU=Irvine,DC=wma-arch,DC=com","2/28/2019 12:27:28 PM"
"WS-3179","Sara Jazra - P330 Tiny","CN=WS-3179,OU=Computers,OU=Irvine,DC=wma-arch,DC=com","CN=Sara Jazra,OU=Users,OU=Irvine,DC=wma-arch,DC=com","3/1/2019 10:32:21 AM"
"WS-2670","Mike Christensen - ThinkPad X1 Carbon 6th","CN=WS-2670,OU=Laptops,OU=New York,DC=wma-arch,DC=com","CN=Michael Christensen,OU=Users,OU=Irvine,DC=wma-arch,DC=com","3/4/2019 9:09:17 AM"
"WS-2681","UNASSIGNED - X1 Carbon","CN=WS-2681,OU=Laptops,OU=New York,DC=wma-arch,DC=com",,"3/5/2019 9:55:54 AM"
"WS-3180","Alexa Seidenfeld - ThinkPad P52","CN=WS-3180,OU=Laptops,OU=New York,DC=wma-arch,DC=com","CN=Alexa Seidenfeld,OU=Users,OU=New York,DC=wma-arch,DC=com","3/6/2019 8:18:33 AM"
"WS-2740","Karla Middleton - ThinkPad P52","CN=WS-2740,OU=Laptops,OU=San Diego,DC=wma-arch,DC=com","CN=Karla Middleton,OU=Users,OU=San Diego,DC=wma-arch,DC=com","3/6/2019 10:03:14 AM"
"WS-3175","Cate Waligora - ThinkPad P52","CN=WS-3175,OU=Laptops,OU=Atlanta,DC=wma-arch,DC=com","CN=Catherine Waligora,OU=Users,OU=Atlanta,DC=wma-arch,DC=com","3/6/2019 10:51:03 AM"
"WS-2533","Alex's Old TBR - ThinkPad X1 Extreme","CN=WS-2533,OU=Laptops,OU=New York,DC=wma-arch,DC=com","CN=Alex Chan,OU=Users,OU=Toronto,DC=wma-arch,DC=com","3/7/2019 8:55:47 AM"
"WS-3192","Santiago Caballero Mendiola - ThinkPad X1 Extreme","CN=WS-3192,OU=Laptops,OU=Mexico,DC=wma-arch,DC=com","CN=Santiago Caballero,OU=Users,OU=Mexico,DC=wma-arch,DC=com","3/8/2019 8:53:23 AM"
"WS-2682","Juan Oviedo - P52","CN=WS-2682,OU=Laptops,OU=Miami,DC=wma-arch,DC=com","CN=Juan Oviedo,OU=Users,OU=Miami,DC=wma-arch,DC=com","3/11/2019 10:48:09 AM"
"WS-3193","Chris Mavros - ThinkPad X1 Carbon 6th","CN=WS-3193,OU=Laptops,OU=Houston,DC=wma-arch,DC=com","CN=Christopher Mavros,OU=Users,OU=Houston,DC=wma-arch,DC=com","3/12/2019 9:05:28 AM"
"WS-3194"," ","CN=WS-3194,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Arthur Osorio,OU=Users,OU=Irvine,DC=wma-arch,DC=com","3/12/2019 2:19:00 PM"
"WS-3195","Michael Peck - X1 Extreme","CN=WS-3195,OU=Laptops,OU=Phoenix,DC=wma-arch,DC=com","CN=Michael Peck,OU=Users,OU=Phoenix,DC=wma-arch,DC=com","3/13/2019 8:54:54 AM"
"WS-2683","Andrea Stylianou - X1 Extreme","CN=WS-2683,OU=Laptops,OU=New Jersey,DC=wma-arch,DC=com","CN=Andrea Stylianou,OU=Users,OU=New Jersey,DC=wma-arch,DC=com","3/13/2019 12:50:37 PM"
"WS-2684","Gorham Hom - X1 Extreme","CN=WS-2684,OU=Laptops,OU=New Jersey,DC=wma-arch,DC=com","CN=Gorham Hom,OU=Users,OU=New Jersey,DC=wma-arch,DC=com","3/15/2019 12:34:25 PM"
"WS-3196","Brad Sundheimer - ThinkPad X1 Extreme","CN=WS-3196,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Bradley Sundheimer,OU=Users,OU=Irvine,DC=wma-arch,DC=com","3/18/2019 9:41:32 AM"
"WS-2074","Sarit Stelung - E550","CN=WS-2074,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Sarit Stelung,OU=Users,OU=Irvine,DC=wma-arch,DC=com","3/19/2019 8:30:50 AM"
"WS-2685","Chelsea Chamra - ThinkPad X1 Extreme","CN=WS-2685,OU=Laptops,OU=New Jersey,DC=wma-arch,DC=com","CN=Chelsea Chamra,OU=Users,OU=Princeton,DC=wma-arch,DC=com","3/20/2019 1:55:47 PM"
"WS-2055","Heather Shreve - W541","CN=WS-2055,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Heather Shreve,OU=Users,OU=Irvine,DC=wma-arch,DC=com","3/20/2019 2:53:20 PM"
"WS-2056","Pejman Nafezi - ThinkPad W541","CN=WS-2056,OU=Laptops,OU=Phoenix,DC=wma-arch,DC=com",,"3/21/2019 8:08:20 AM"
"WS-2686","Victoria Melvin - ThinkPad X1 Extreme","CN=WS-2686,OU=Laptops,OU=New York,DC=wma-arch,DC=com","CN=Frances Victoria Melvin,OU=Users,OU=New York,DC=wma-arch,DC=com","3/22/2019 9:22:39 AM"
"WS-2687","Anthony Simon - ThinkPad X1 Extreme","CN=WS-2687,OU=Laptops,OU=New York,DC=wma-arch,DC=com","CN=Anthony Simon,OU=Users,OU=New York,DC=wma-arch,DC=com","3/25/2019 8:41:23 AM"
"WS-2205","Julie Wyand - ThinkStation P500","CN=WS-2205,OU=Computers,OU=Irvine,DC=wma-arch,DC=com","CN=Julie Wyand,OU=Users,OU=Irvine,DC=wma-arch,DC=com","3/26/2019 8:58:41 AM"
"WS-3197","Jen Pollock - ThinkPad X1 Extreme","CN=WS-3197,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Jennifer Pollock,OU=Users,OU=Irvine,DC=wma-arch,DC=com","3/28/2019 10:47:39 AM"
"WS-2738","Benjamin Blakeman - ThinkPad P52","CN=WS-2738,OU=Laptops,OU=Seattle,DC=wma-arch,DC=com","CN=Benjamin Blakeman,OU=Users,OU=Seattle,DC=wma-arch,DC=com","3/28/2019 2:40:54 PM"
"WS-2564","Justin C. Scheitler - ThinkPad X1 Extreme","CN=WS-2564,OU=Laptops,OU=Denver-JS,DC=wma-arch,DC=com","CN=Justin C. Scheitler,OU=Users,OU=Denver-JS,DC=wma-arch,DC=com","4/1/2019 11:21:07 AM"
"WS-2565","Ryan Bullock - X1 E","CN=WS-2565,OU=Laptops,OU=Denver,DC=wma-arch,DC=com","CN=Ryan Bullock,OU=Users,OU=Denver,DC=wma-arch,DC=com","4/1/2019 11:21:30 AM"
"WS-2534","Kit Lam - ThinkPad X1 Extreme (Ameerah Ali Old)","CN=WS-2534,OU=Laptops,OU=Toronto,DC=wma-arch,DC=com","CN=Ameerah Ali,OU=!Pending Deletion,DC=wma-arch,DC=com","4/3/2019 7:05:13 AM"
"WS-3198","Natalie Kester - X1 Extreme","CN=WS-3198,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Natalie Kester,OU=Users,OU=Irvine,DC=wma-arch,DC=com","4/3/2019 10:41:13 AM"
"WS-3199","Johnny Betzer - ThinkPad X1 Extreme","CN=WS-3199,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=John Betzer,OU=Users,OU=Irvine,DC=wma-arch,DC=com","4/4/2019 11:40:33 AM"
"WS-3201","Mohammad Hatahet - ThinkPad X1 Extreme","CN=WS-3201,OU=Laptops,OU=Chicago,DC=wma-arch,DC=com","CN=Abby Seyfang,OU=Users,OU=Chicago,DC=wma-arch,DC=com","4/9/2019 12:34:03 PM"
"WS-3203","Mariana Serratos - ThinkPad X1 Extreme","CN=WS-3203,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Mariana Serratos,OU=Users,OU=Irvine,DC=wma-arch,DC=com","4/9/2019 1:03:51 PM"
"WS-3205","X1 Extreme","CN=WS-3205,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com",,"4/10/2019 11:13:08 AM"
"WS-3204","X1 Extreme","CN=WS-3204,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com",,"4/10/2019 11:16:05 AM"
"WS-3202","Aida Suta - X1 Extreme","CN=WS-3202,OU=Laptops,OU=Atlanta,DC=wma-arch,DC=com","CN=Aida Suta,OU=Users,OU=Atlanta,DC=wma-arch,DC=com","4/11/2019 8:51:06 AM"
"WS-3206","Zinayda Reyes - X1 Extreme","CN=WS-3206,OU=Laptops,OU=LA,DC=wma-arch,DC=com","CN=Zinayda Reyes,OU=Users,OU=LA,DC=wma-arch,DC=com","4/12/2019 3:52:44 PM"
"WS-2094","Brittany Montgomery - ThinkPad W541","CN=WS-2094,OU=Laptops,OU=San Diego,DC=wma-arch,DC=com","CN=Brittany Montgomery,OU=Users,OU=San Diego,DC=wma-arch,DC=com","4/16/2019 9:55:28 AM"
"WS-1946","Cara Grandolfo - X1 Carbon","CN=WS-1946,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Cara Grandolfo,OU=Users,OU=Irvine,DC=wma-arch,DC=com","4/16/2019 10:54:00 AM"
"WS-2553","Sabas Padilla - ThinkPad P51","CN=WS-2553,OU=Laptops,OU=Chicago,DC=wma-arch,DC=com",,"4/16/2019 12:14:35 PM"
"WS-3207","Nick Taylor - ThinkPad X1 Extreme","CN=WS-3207,OU=Laptops,OU=San Diego,DC=wma-arch,DC=com","CN=Nick Taylor,OU=Users,OU=San Diego,DC=wma-arch,DC=com","4/17/2019 11:30:28 AM"
"WS-3211","Andres Galvis - ThinkPad X1 Extreme","CN=WS-3211,OU=Laptops,OU=Mexico,DC=wma-arch,DC=com","CN=Andres Galvis,OU=Users,OU=Mexico,DC=wma-arch,DC=com","4/23/2019 10:35:30 AM"
"WS-3212","X1 Extreme","CN=WS-3212,OU=Laptops,OU=Mexico,DC=wma-arch,DC=com",,"4/23/2019 10:36:09 AM"
"WS-2536","Afraz Choudhary - P330 Tiny","CN=WS-2536,OU=Computers,OU=Toronto,DC=wma-arch,DC=com","CN=Afraz Choudhary,OU=Users,OU=Toronto,DC=wma-arch,DC=com","4/23/2019 12:00:38 PM"
"WS-2537","Isaac Siedlak - ThinkStation P330 Tiny","CN=WS-2537,OU=Computers,OU=Toronto,DC=wma-arch,DC=com","CN=Isaac Siedlak,OU=Users,OU=Toronto,DC=wma-arch,DC=com","4/23/2019 12:02:27 PM"
"WS-2538","Kayla Wallace - P330 Tiny","CN=WS-2538,OU=Computers,OU=Toronto,DC=wma-arch,DC=com","CN=Kayla Wallace,OU=Users,OU=Toronto,DC=wma-arch,DC=com","4/23/2019 12:05:28 PM"
"WS-2535","Mohit Gyawali - P330 Tiny","CN=WS-2535,OU=Computers,OU=Toronto,DC=wma-arch,DC=com","CN=Mohit Gyawali,OU=Users,OU=Toronto,DC=wma-arch,DC=com","4/23/2019 12:21:45 PM"
"WS-3213","Troy J. Flick - ThinkPad X1 Extreme","CN=WS-3213,OU=Laptops,OU=Chicago,DC=wma-arch,DC=com","CN=Troy J. Flick,OU=Users,OU=Chicago,DC=wma-arch,DC=com","4/24/2019 10:24:55 AM"
"WS-3214","Abby Seyfang - ThinkPad X1 Extreme","CN=WS-3214,OU=Laptops,OU=Chicago,DC=wma-arch,DC=com","CN=Abby Seyfang,OU=Users,OU=Chicago,DC=wma-arch,DC=com","4/24/2019 10:31:01 AM"
"WS-2566",,"CN=WS-2566,OU=Laptops,OU=Seattle,DC=wma-arch,DC=com",,"4/24/2019 1:10:00 PM"
"WS-2567","Chris Strawn - X1 Extreme","CN=WS-2567,OU=Laptops,OU=Denver-JS,DC=wma-arch,DC=com",,"4/24/2019 1:22:46 PM"
"WS-3208","Jeremy Lovell - ThinkPad X1 Extreme","CN=WS-3208,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Jeremy Lovell,OU=Users,OU=Irvine,DC=wma-arch,DC=com","4/25/2019 10:11:48 AM"
"WS-3209","Alex Morales - ThinkPad X1 Extreme","CN=WS-3209,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com","CN=Alex Morales,OU=Users,OU=Irvine,DC=wma-arch,DC=com","4/26/2019 12:01:06 PM"
"WS-2688","Spare - W541","CN=WS-2688,OU=Laptops,OU=Toronto,DC=wma-arch,DC=com",,"4/30/2019 9:05:59 AM"
"WS-3210","Keasha Mendez - X1 Extreme","CN=WS-3210,OU=Laptops,OU=San Diego,DC=wma-arch,DC=com",,"5/2/2019 12:35:31 PM"
"WS-3381","Kevin Evernham - X1 Extreme","CN=WS-3381,OU=Laptops,OU=Phoenix,DC=wma-arch,DC=com",,"5/7/2019 9:38:14 AM"
"WS-3382","Simran Bhakta - ThinkStation P330 Tiny","CN=WS-3382,OU=Computers,OU=San Diego,DC=wma-arch,DC=com",,"5/8/2019 3:17:42 PM"
"WS-3215","Joseph R. Stryker - X1 Extreme","CN=WS-3215,OU=Laptops,OU=Atlanta,DC=wma-arch,DC=com",,"5/9/2019 7:57:12 AM"
"WS-2075","Ishtar Lindshield - ThinkPad E550","CN=WS-2075,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com",,"5/9/2019 9:35:26 AM"
"WS-2689","Janelle Slivka - ThinkPad X1 Extreme","CN=WS-2689,OU=Laptops,OU=New York,DC=wma-arch,DC=com",,"5/10/2019 7:43:41 AM"
"WS-3383","Paige Parrish - HP Z4 G4 Workstation","CN=WS-3383,OU=Computers,OU=Irvine,DC=wma-arch,DC=com",,"5/10/2019 3:49:28 PM"
"WS-2033","Taylor Wilson - ThinkPad W540","CN=WS-2033,OU=Laptops,OU=San Diego,DC=wma-arch,DC=com",,"5/13/2019 8:37:17 AM"
"WS-3384","Michael Gee - X1 Extreme","CN=WS-3384,OU=Laptops,OU=Irvine,DC=wma-arch,DC=com",,"5/13/2019 11:35:00 AM"
"WS-3385","Gary Lamb - X1 Extreme","CN=WS-3385,OU=Laptops,OU=San Francisco,DC=wma-arch,DC=com",,"5/14/2019 3:25:30 PM"
"WS-3386",,"CN=WS-3386,OU=New Computers,OU=ADMIN,DC=wma-arch,DC=com",,"5/16/2019 9:47:41 AM"
"WS-2690","Christopher Polaski NEW - X1 Extreme","CN=WS-2690,OU=Laptops,OU=New York,DC=wma-arch,DC=com",,"5/17/2019 8:09:14 AM"
"WS-2691","Michelle Olivo - X1 Extreme","CN=WS-2691,OU=Laptops,OU=New York,DC=wma-arch,DC=com",,"5/17/2019 12:01:49 PM"
"WS-2651","Arthur Osorio - Razer Blade","CN=WS-2651,OU=New Computers,OU=ADMIN,DC=wma-arch,DC=com",,"5/20/2019 8:43:54 AM"
"WS-2168",,"CN=WS-2168,OU=New Computers,OU=ADMIN,DC=wma-arch,DC=com",,"5/20/2019 2:51:26 PM"
"WS-2539","Alex Chan - X1 Extreme NEW","CN=WS-2539,OU=Laptops,OU=Toronto,DC=wma-arch,DC=com",,"5/23/2019 8:15:28 AM"
"WS-2285",,"CN=WS-2285,OU=Computers,OU=Phoenix,DC=wma-arch,DC=com",,"5/24/2019 8:38:22 AM"
